source_file,ss_id,study_id,country01,site_type01,site_id01,site_admin01,site_agg01,site_latlong_type01,site_latitude01,site_longitude01,site_buffer01,country02,site_type02,site_id02,site_admin02,site_agg02,site_latlong_type02,site_latitude02,site_longitude02,site_buffer02,country03,site_type03,site_id03,site_admin03,site_agg03,site_latlong_type03,site_latitude03,site_longitude03,site_buffer03,country04,site_type04,site_id04,site_admin04,site_agg04,site_latlong_type04,site_latitude04,site_longitude04,site_buffer04,country05,site_type05,site_id05,site_admin05,site_agg05,site_latlong_type05,site_latitude05,site_longitude05,site_buffer05,exp_design,exp_plot_size,exp_field_size,exp_duration,time_raw,time_year_start,time_year_end,time_season,subpractice_description_raw,practice_id,system_type,crop_tree01,crop_tree_variety01,crop_tree_density_unit01,crop_tree_density01,crop_tree_arrangement01,crop_tree02,crop_tree_variety02,crop_tree_density_unit02,crop_tree_density02,crop_tree_arrangement02,crop_tree03,crop_tree_variety03,crop_tree_density_unit03,crop_tree_density03,crop_tree_arrangement03,crop_tree04,crop_tree_variety04,crop_tree_density_unit04,crop_tree_density04,crop_tree_arrangement04,crop_tree05,crop_tree_variety05,crop_tree_density_unit05,crop_tree_density05,crop_tree_arrangement05,crop_tree06,crop_tree_variety06,crop_tree_density_unit06,crop_tree_density06,crop_tree_arrangement06,crop_tree07,crop_tree_variety07,crop_tree_density_unit07,crop_tree_density07,crop_tree_arrangement07,crop_tree08,crop_tree_variety08,crop_tree_density_unit08,crop_tree_density08,crop_tree_arrangement08,crop_tree09,crop_tree_variety09,crop_tree_density_unit09,crop_tree_density09,crop_tree_arrangement09,crop_tree10,crop_tree_variety10,crop_tree_density_unit10,crop_tree_density10,crop_tree_arrangement10,crop_tree11,crop_tree_variety11,crop_tree_density_unit11,crop_tree_density11,crop_tree_arrangement11,crop_tree12,crop_tree_variety12,crop_tree_density_unit12,crop_tree_density12,crop_tree_arrangement12,crop_tree13,crop_tree_variety13,crop_tree_density_unit13,crop_tree_density13,crop_tree_arrangement13,crop_tree14,crop_tree_variety14,crop_tree_density_unit14,crop_tree_density14,crop_tree_arrangement14,crop_tree15,crop_tree_variety15,crop_tree_density_unit15,crop_tree_density15,crop_tree_arrangement15,animal01,animal_breed01,animal_density_unit01,animal_density01,animal_arrangement01,animal02,animal_breed02,animal_density_unit02,animal_density02,animal_arrangement02,animal03,animal_breed03,animal_density_unit03,animal_density03,animal_arrangement03,animal04,animal_breed04,animal_density_unit04,animal_density04,animal_arrangement04,animal05,animal_breed05,animal_density_unit05,animal_density05,animal_arrangement05,tillage_subpractice_raw,tillage_subpractice,tillage_method,tillage_method_other,tillage_depth,tillage_frequency,planting_subpractice_raw,planting_subpractice,planting_method,planting_date_start,planting_date_end,varietal_crop_subpractice_raw,varietal_crop_name,varietal_crop_variety,varietal_crop_subpractice,varietal_crop_type,varietal_crop_trait,varietal_animal_subpractice_raw,varietal_animal_name,varietal_animal_breed,varietal_animal_subpractice,varietal_animal_type,varietal_animal_trait,intercrop_subpractice_raw,intercrop_subpractice,intercrop_design,intercrop_pattern,intercrop_start_year,intercrop_start_season,intercrop_residues_fate,crop_seq_subpractice_raw,crop_seq_subpractice01,crop_seq_subpractice02,crop_seq_subpractice03,crop_seq_start_year,crop_seq_start_season,crop_seq_residues_fate,agrof_subpractice_raw,agrof_spatial_arrangement_subpractice,agrof_components_subpractice,agrof_shade_subpractice,agrof_subpractice_age_years,agrof_shade_mean,agrof_shade_min,agrof_shade_max,agrof_canopy_height_mean,agrof_canopy_height_min,agrof_canopy_height_max,agrof_dhb_mean,agrof_dhb_min,agrof_dhb_max,fert_subpractice_raw,fert_subpractice,fert_inorganic_category,fert_inorganic_type,fert_inorganic_unit,fert_inorganic_amount,fert_inorganicNPK_unit,fert_inorganicN,fert_inorganicP,fert_inorganicK,fert_inorganicP2O5,fert_inorganicK2O,fert_organic_category,fert_organic_type,fert_organic_unit,fert_organic_amount,fert_organicNPK_unit,fert_organicN,fert_organicP,fert_organicK,fert_organic_source,weed_method_raw,weed_method,weed_frequency_unit,weed_frequency,chem_subpractice_raw,chem_subpractice01,chem_name01,chem_unit01,chem_amount01,chem_subpractice02,chem_name02,chem_unit02,chem_amount02,chem_subpractice03,chem_name03,chem_unit03,chem_amount03,residues_subpractice_raw,residues_subpractice01,residues_subpractice02,residues_subpractice03,residues_subpractice04,residues_OC_unit,residues_OC,residues_N_unit,residues_N,residues_P_unit,residues_P,residues_K_unit,residues_K,residues_tree,residues_material,residues_processing,residues_material_source,residues_material_unit,residues_material_amount,ph_subpractice_raw,ph_subpractice,ph_material_applied,ph_material_unit,ph_material_amount,irrig_subpractice_raw,irrig_subpractice,irrig_method,irrig_date_start,irrig_date_end,irrig_water_unit,irrig_water_amount,irrig_water_type,watharv_subpractice_raw,watharv_subpractice01,watharv_subpractice02,watharv_subpractice03,watharv_subpractice04,harvest_subpractice_raw,harvest_subpractice,harvest_date_start,harvest_date_end,harvest_days_after_planting,postharvest_subpractice_raw,postharvest_subpractice01,postharvest_subpractice02,postharvest_subpractice03,postharvest_subpractice04,postharvest_date_start,postharvest_date_end,postharvest_days_after_storage,land_structure_subpractice_raw,land_structure_subpractice,land_structure_function,land_structure_origin,land_structure_manage,out_exp_design,out_exp_plot_size,product_raw,product01,product02,product03,product04,product05,bio_func_group,bio_ground_ref,econ_inputs,out_subindicator_raw,out_subindicator_description_raw,out_subindicator,out_subindicator_unit,out_soil_depth_l,out_soil_depth_u,out_npv_discount_rate,out_npv_econ_period,out_wg_start,out_wg_start_unit,out_wg_days,out_comparison_treatment,out_value_metric,out_value,out_var_metric,out_var_value,out_var_value_l,out_var_value_u,out_sample_size,out_value_product01,out_var_value_product01,out_value_product02,out_var_value_product02,out_value_product03,out_var_value_product03,out_value_product04,out_var_value_product04,out_value_product05,out_var_value_product05,pler_value_product01,pler_var_value_product01,pler_value_product02,pler_var_value_product02,pler_value_product03,pler_var_value_product03,ler_value_total,ler_var_value_total,data_location,out_agg_stat,out_year,out_year_start,out_year_end,out_season_start,out_season_end,extraction_person,extraction_date,extraction_obs,checking_person,checking_date,checking_obs,row_status,authors,title,year,journal,doi,country,site_id,site_type,site_admin,site_agg,site_latlong_type,site_latitude,site_longitude,site_buffer,site_key,crop_tree_diversity,crop_tree_variety,crop_tree_density,animal_diversity,animal_breed,animal_density,crop_seq_subpractice,agrof_subpractice,agrof_shade_mean_min_max,agrof_canopy_height_mean_min_max,agrof_dhb_mean_min_max,fert_inorganic_amount_unit,fert_inorganic_type_amount_unit,fert_inorganicN_amount_unit,fert_inorganicP_amount_unit,fert_inorganicK_amount_unit,fert_inorganicP2O5_amount_unit,fert_inorganicK2O_amount_unit,fert_organic_amount_unit,fert_organic_type_amount_unit,fert_organicN_amount_unit,fert_organicP_amount_unit,fert_organicK_amount_unit,chem_subpractice,chem_name_amount_unit,residues_subpractice,residues_OC_amount_unit,residues_N_amount_unit,residues_P_amount_unit,residues_K_amount_unit,residues_material_amount_unit,ph_amount_unit,ph_material_amount_unit,irrig_water_amount_unit,watharv_subpractice,postharvest_subpractice,product,out_indicator,out_subpillar,out_pillar
09_FOMD_V3_JA_Armbr_07_Testi_En.xlsm,MD_Jones_21_A glo_Sc,JA_Armbr_07_Testi_En,Colombia,Farmer Managed,Apia,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We worked in three shaded and three sun coffee plantations. [shaded 1 = la Playita-II (19 ha), 2 = la Esperanza (4 ha), 3 = Buenos Aires (6 ha); sun 1 = la Felisa (6 ha), 2 = la Estrella (14 ha), 3 = la María (3 ha)]",Unspecified,19,1,October–November 2002,2002,2003,the wet season and dry season,"Shade coffee 1 (La Playita-II) - With ants, wet season",T1,cropland,Coffee,Unspecified,Unspecified,Unspecified,-,Unspecified Tree,Unspecified,trees/ha,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shaded Plantations 1 and 2 had more than 10 species of shade trees and
pesticides were not used",Other Agroforestry,Multistrata Agroforestry,Agroforestry (high shaded),NA,79,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified (if pesticide org or inorg was applied),Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ten pairs of spiral traps, each separated by 10 m along a transect, were placed in each farm. Each pair consisted of one trap open to ants and another coated with Fluon to prevent ant access",Unspecified,"we compared ant predation on the coffee berry borer, Hypothenemus hampei",Hypothenemus hampei,NA,NA,NA,NA,Pests,Above ground,NA,average number of living borers per trap,Average number of borers (± SE) found in the ‘with ants’ and ‘without ants’ treatment traps in wet and dry seasons of six coffee farms,Abundance,individuals/trap,NA,NA,NA,NA,NA,NA,NA,NA,Mean,3.8,SEM (Standard Error of Mean),1.2,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2 (Average number of living borers per trap, wet season, with ants).",NA,NA,2002,NA,October,November,Mario,46176,"The use of pesticides in sun coffee plantations is not stated, even though it's plausible they use, as even one of the shaded systems used and the article discusses how Colombian coffee farms have generally implemented pesticides. Wrote nd as there is no explicit data",AS,46183,"The outcome numbers are not ok, please make sure that the numbers match the system the season and with/without ants",verified,"Armbrecht I., Gallego M.C.",Testing ant predation on the coffee berry borer in shaded and sun coffee plantations in Colombia,2007,Entomologia Experimentalis et Applicata,10.1111/j.1570-7458.2007.00574.x,Colombia,Apia,Farmer Managed,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,-75.933333333333294 5.1333333333333302 B10000,Coffee-Unspecified Tree,Coffee(Unspecified)-Unspecified Tree(Unspecified),Coffee[Unspecified(Unspecified)]-Unspecified Tree[302(trees/ha)],,,,,Other Agroforestry..Multistrata Agroforestry..Agroforestry (high shaded),79(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Unspecified (if pesticide org or inorg was applied),Unspecified[Unspecified(Unspecified)],,NA,NA,NA,NA,NA,NA,,NA,,,Hypothenemus hampei,Abundance,Biodiversity,Resilience
09_FOMD_V3_JA_Armbr_07_Testi_En.xlsm,MD_Jones_21_A glo_Sc,JA_Armbr_07_Testi_En,Colombia,Farmer Managed,Apia,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We worked in three shaded and three sun coffee plantations. [shaded 1 = la Playita-II (19 ha), 2 = la Esperanza (4 ha), 3 = Buenos Aires (6 ha); sun 1 = la Felisa (6 ha), 2 = la Estrella (14 ha), 3 = la María (3 ha)]",Unspecified,4,1,October–November 2002,2002,2003,the wet season and dry season,"Shade coffee 2 (La Esperanza) - With ants, wet season",T2,cropland,Coffee,Unspecified,Unspecified,Unspecified,-,Unspecified Tree,Unspecified,trees/ha,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shaded Plantations 1 and 2 had more than 10 species of shade trees and
pesticides were not used",Other Agroforestry,Multistrata Agroforestry,Agroforestry (high shaded),NA,79,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified (if pesticide org or inorg was applied),Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ten pairs of spiral traps, each separated by 10 m along a transect, were placed in each farm. Each pair consisted of one trap open to ants and another coated with Fluon to prevent ant access",Unspecified,"we compared ant predation on the coffee berry borer, Hypothenemus hampei",Hypothenemus hampei,NA,NA,NA,NA,Pests,Above ground,NA,average number of living borers per trap,Average number of borers (± SE) found in the ‘with ants’ and ‘without ants’ treatment traps in wet and dry seasons of six coffee farms,Abundance,individuals/trap,NA,NA,NA,NA,NA,NA,NA,NA,Mean,5.3,SEM (Standard Error of Mean),1.1000000000000001,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2 (Average number of living borers per trap, wet season, with ants).",NA,NA,2002,NA,October,November,Mario,46176,"The use of pesticides in sun coffee plantations is not stated, even though it's plausible they use, as even one of the shaded systems used and the article discusses how Colombian coffee farms have generally implemented pesticides. Wrote nd as there is no explicit data",AS,46183,"The outcome numbers are not ok, please make sure that the numbers match the system the season and with/without ants",verified,"Armbrecht I., Gallego M.C.",Testing ant predation on the coffee berry borer in shaded and sun coffee plantations in Colombia,2007,Entomologia Experimentalis et Applicata,10.1111/j.1570-7458.2007.00574.x,Colombia,Apia,Farmer Managed,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,-75.933333333333294 5.1333333333333302 B10000,Coffee-Unspecified Tree,Coffee(Unspecified)-Unspecified Tree(Unspecified),Coffee[Unspecified(Unspecified)]-Unspecified Tree[302(trees/ha)],,,,,Other Agroforestry..Multistrata Agroforestry..Agroforestry (high shaded),79(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Unspecified (if pesticide org or inorg was applied),Unspecified[Unspecified(Unspecified)],,NA,NA,NA,NA,NA,NA,,NA,,,Hypothenemus hampei,Abundance,Biodiversity,Resilience
09_FOMD_V3_JA_Armbr_07_Testi_En.xlsm,MD_Jones_21_A glo_Sc,JA_Armbr_07_Testi_En,Colombia,Farmer Managed,Apia,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We worked in three shaded and three sun coffee plantations. [shaded 1 = la Playita-II (19 ha), 2 = la Esperanza (4 ha), 3 = Buenos Aires (6 ha); sun 1 = la Felisa (6 ha), 2 = la Estrella (14 ha), 3 = la María (3 ha)]",Unspecified,6,1,October–November 2002,2002,2003,the wet season and dry season,"Shade coffee 3 (Buenos Aires) - With ants, wet season",T3,cropland,Coffee,Unspecified,Unspecified,Unspecified,-,Inga edulis,Unspecified,trees/ha,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shaded Plantation 3 had primarily Inga edulis (Mimosaceae) shade trees and pesticide applications.,Other Agroforestry,Agroforestry (low diversity),Agroforestry (high shaded),NA,79,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shaded Plantation 3 had primarily Inga edulis (Mimosaceae) shade trees and pesticide application,Synthetic pesticides,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ten pairs of spiral traps, each separated by 10 m along a transect, were placed in each farm. Each pair consisted of one trap open to ants and another coated with Fluon to prevent ant access",Unspecified,"we compared ant predation on the coffee berry borer, Hypothenemus hampei",Hypothenemus hampei,NA,NA,NA,NA,Pests,Above ground,NA,average number of living borers per trap,Average number of borers (± SE) found in the ‘with ants’ and ‘without ants’ treatment traps in wet and dry seasons of six coffee farms,Abundance,individuals/trap,NA,NA,NA,NA,NA,NA,NA,NA,Mean,7.4,SEM (Standard Error of Mean),0.9,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2 (Average number of living borers per trap, wet season, with ants).",NA,NA,2002,NA,October,November,Mario,46176,"The use of pesticides in sun coffee plantations is not stated, even though it's plausible they use, as even one of the shaded systems used and the article discusses how Colombian coffee farms have generally implemented pesticides. Wrote nd as there is no explicit data",AS,46183,"The outcome numbers are not ok, please make sure that the numbers match the system the season and with/without ants",verified,"Armbrecht I., Gallego M.C.",Testing ant predation on the coffee berry borer in shaded and sun coffee plantations in Colombia,2007,Entomologia Experimentalis et Applicata,10.1111/j.1570-7458.2007.00574.x,Colombia,Apia,Farmer Managed,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,-75.933333333333294 5.1333333333333302 B10000,Coffee-Inga edulis,Coffee(Unspecified)-Inga edulis(Unspecified),Coffee[Unspecified(Unspecified)]-Inga edulis[302(trees/ha)],,,,,Other Agroforestry..Agroforestry (low diversity)..Agroforestry (high shaded),79(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Synthetic pesticides,Unspecified[Unspecified(Unspecified)],,NA,NA,NA,NA,NA,NA,,NA,,,Hypothenemus hampei,Abundance,Biodiversity,Resilience
09_FOMD_V3_JA_Armbr_07_Testi_En.xlsm,MD_Jones_21_A glo_Sc,JA_Armbr_07_Testi_En,Colombia,Farmer Managed,Apia,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"We worked in three shaded and three sun coffee plantations. [shaded 1 = la Playita-II (19 ha), 2 = la Esperanza (4 ha), 3 = Buenos Aires (6 ha); sun 1 = la Felisa (6 ha), 2 = la Estrella (14 ha), 3 = la María (3 ha)]",Unspecified,6,1,October–November 2002,2002,2003,the wet season and dry season,"Sun coffee 1 (La Felisa) - With Ants, Wet season",C1,cropland,Coffee,Unspecified,Unspecified,Unspecified,-,Plantain,Unspecified,plants/ha,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,All three sun plantations were coffee monocultures with very few scattered shade trees and windbreaks consisting of plantain trees,Scattered Trees,Monoculture,Unshaded,NA,29,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified (if pesticide org or inorg was applied),Unspecified,Unspecified,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ten pairs of spiral traps, each separated by 10 m along a transect, were placed in each farm. Each pair consisted of one trap open to ants and another coated with Fluon to prevent ant access",Unspecified,"we compared ant predation on the coffee berry borer, Hypothenemus hampei",Hypothenemus hampei,NA,NA,NA,NA,Pests,Above ground,NA,average number of living borers per trap,Average number of borers (± SE) found in the ‘with ants’ and ‘without ants’ treatment traps in wet and dry seasons of six coffee farms,Abundance,individuals/trap,NA,NA,NA,NA,NA,NA,NA,T1..T2..T3,Mean,6,SEM (Standard Error of Mean),0.8,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Table 2 (Average number of living borers per trap, wet season, with ants).",NA,NA,2002,NA,October,November,Mario,46176,"The use of pesticides in sun coffee plantations is not stated, even though it's plausible they use, as even one of the shaded systems used and the article discusses how Colombian coffee farms have generally implemented pesticides. Wrote nd as there is no explicit data",AS,46183,"The outcome numbers are not ok, please make sure that the numbers match the system the season and with/without ants",verified,"Armbrecht I., Gallego M.C.",Testing ant predation on the coffee berry borer in shaded and sun coffee plantations in Colombia,2007,Entomologia Experimentalis et Applicata,10.1111/j.1570-7458.2007.00574.x,Colombia,Apia,Farmer Managed,Municipality,Yes,Original,5.1333333333333302,-75.933333333333294,10000,-75.933333333333294 5.1333333333333302 B10000,Coffee-Plantain,Coffee(Unspecified)-Plantain(Unspecified),Coffee[Unspecified(Unspecified)]-Plantain[33(plants/ha)],,,,,Scattered Trees..Monoculture..Unshaded,29(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),Unspecified(Unspecified-Unspecified),NA,,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Unspecified (if pesticide org or inorg was applied),Unspecified[Unspecified(Unspecified)],,NA,NA,NA,NA,NA,NA,,NA,,,Hypothenemus hampei,Abundance,Biodiversity,Resilience
